image_id,label,fertilizer
201227.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201228.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201229.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201230.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201231.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201232.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201233.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201234.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201235.jpg,normal,
201236.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201237.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201238.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201239.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201240.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201241.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201242.jpg,normal,
201243.jpg,normal,
201244.jpg,normal,
201245.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201246.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201247.jpg,normal,
201248.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201249.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201250.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201251.jpg,normal,
201252.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201253.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201254.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201255.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201256.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201257.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201258.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201259.jpg,normal,
201260.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201261.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201262.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201263.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201264.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201265.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201266.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201267.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201268.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201269.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201270.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
201271.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201272.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201273.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201274.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201275.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201276.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201277.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201278.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201279.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201280.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201281.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201282.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201283.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201284.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201285.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201286.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201287.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201288.jpg,normal,
201289.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201290.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201291.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201292.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201293.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201294.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201295.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201296.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201297.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201298.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201299.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201300.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201301.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201302.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201303.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201304.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201305.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201306.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201307.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201308.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201309.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201310.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201311.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201312.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201313.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201314.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201315.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201316.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201317.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201318.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201319.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201320.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201321.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201322.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201323.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201324.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201325.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201326.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201327.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201328.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201329.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201330.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201331.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201332.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201333.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201334.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201335.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201336.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201337.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201338.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201339.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201340.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201341.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201342.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201343.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201344.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201345.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201346.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201347.jpg,normal,
201348.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201349.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201350.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201351.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201352.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201353.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201354.jpg,normal,
201355.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201356.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201357.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201358.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201359.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201360.jpg,normal,
201361.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201362.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201363.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201364.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201365.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201366.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201367.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201368.jpg,normal,
201369.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201370.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201371.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201372.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201373.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201374.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201375.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201376.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201377.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201378.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201379.jpg,normal,
201380.jpg,normal,
201381.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201382.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201383.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201384.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201385.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201386.jpg,normal,
201387.jpg,normal,
201388.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201389.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201390.jpg,normal,
201391.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201392.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201393.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201394.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201395.jpg,normal,
201396.jpg,normal,
201397.jpg,normal,
201398.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201399.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201400.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201401.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201402.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201403.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201404.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201405.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201406.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201407.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201408.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201409.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201410.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201411.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201412.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
201413.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201414.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201415.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201416.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201417.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201418.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201419.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201420.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201421.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201422.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201423.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201424.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201425.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
201426.jpg,bacterial_leaf_streak,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
201427.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201428.jpg,normal,
201429.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201430.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201431.jpg,normal,
201432.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201433.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201434.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201435.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201436.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201437.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201438.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201439.jpg,normal,
201440.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201441.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201442.jpg,normal,
201443.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
201444.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201445.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201446.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201447.jpg,normal,
201448.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201449.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201450.jpg,normal,
201451.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201452.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201453.jpg,normal,
201454.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201455.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201456.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201457.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201458.jpg,normal,
201459.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201460.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201461.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201462.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201463.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201464.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201465.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201466.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201467.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201468.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201469.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201470.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201471.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201472.jpg,normal,
201473.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201474.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201475.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201476.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201477.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201478.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201479.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201480.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201481.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201482.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201483.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201484.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201485.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201486.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201487.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201488.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201489.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201490.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201491.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201492.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201493.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201494.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201495.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
201496.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201497.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201498.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201499.jpg,normal,
201500.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201501.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
201502.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201503.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201504.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201505.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201506.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201507.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201508.jpg,normal,
201509.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
201510.jpg,downy_mildew,
201511.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201512.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201513.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201514.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201515.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201516.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201517.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201518.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201519.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201520.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
201521.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201522.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201523.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201524.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201525.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
201526.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
201527.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201528.jpg,normal,
201529.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201530.jpg,normal,
201531.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201532.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201533.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201534.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201535.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201536.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201537.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201538.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201539.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
